6.788124	7.373182
9.520790	9.192136
8.153088	9.538157
9.858489	9.390397
9.738432	10.787423
8.855812	9.243712
9.906389	11.405652
7.691510	6.723119
9.171473	9.409036
9.221794	9.927240
9.049558	9.108224
9.570595	10.123670
9.148697	9.523952
9.646524	12.179058
10.040932	9.975605
8.961849	8.134100
8.261574	9.098302
7.997291	8.056428
8.190211	8.515735
8.866865	8.303106
10.392490	10.215009
9.074498	8.259519
9.489891	9.047870
8.466079	9.878243
10.232749	9.563019
9.956607	8.818102
9.124783	7.621847
8.535671	7.613371
9.948608	10.060475
9.428844	10.719181
8.448836	8.966060
8.525543	7.581594
9.639818	8.753402
9.997582	10.472679
9.065575	6.549141
9.209942	7.873812
10.203288	10.633576
8.892047	9.178760
10.161186	9.553952
9.538285	9.584013
8.649663	9.143267
7.528239	8.464596
10.934056	11.297148
9.006934	9.423653
10.035541	11.830849
9.907048	8.476232
8.053646	7.331087
8.788576	9.505360
8.665800	8.613082
9.645014	9.612541
9.014842	10.737006
7.779868	7.166434
7.581886	6.820839
7.350831	6.554027
8.917612	8.471175
11.368639	12.790616
10.681376	9.071312
7.693525	8.334858
9.133082	9.054979
7.579029	7.350189
8.381595	7.768749
9.622640	10.427420
9.174671	10.044292
7.641683	8.361142
9.811160	10.797490
8.458746	6.816444
9.411762	9.449755
7.558013	9.325232
8.210882	8.758339
7.337984	8.713675
8.322124	6.299593
7.705327	7.488064
7.699466	8.482385
8.712752	6.817188
9.387037	10.072960
8.729325	7.288939
9.786728	9.346963
6.515191	6.687912
9.031994	10.133042
8.121114	6.568139
9.942069	8.990224
8.344893	7.522430
8.853871	8.082970
9.182556	7.655018
9.311283	10.010674
9.179230	9.322971
8.332793	8.520185
8.969828	8.207171
7.975687	8.619715
10.461566	10.806546
9.047339	10.118819
9.876499	9.627915
9.282471	8.611946
9.809197	8.155131
8.086099	7.808181
8.102815	7.961775
9.338766	9.354633
8.504136	8.625348
9.656529	10.537603
9.852663	9.805931
9.662753	9.435471
10.070277	11.018030
9.130968	9.696552
8.050184	6.861089
8.479969	7.469092
8.627488	8.221673
8.988327	10.649163
8.536819	8.149113
9.106174	8.199765
9.347420	7.100982
9.259549	11.187948
8.797865	10.193413
10.792304	10.955984
9.412442	7.299064
10.170216	9.572786
10.058176	8.251059
9.093950	7.415963
8.412231	7.433781
7.924795	7.756736
9.972600	11.803923
8.519127	9.338840
9.975393	9.851247
10.145557	10.173662
8.216336	8.372399
8.385371	8.735195
6.811902	7.973768
7.395792	6.267187
10.762158	10.907048
7.703231	7.716948
8.740895	7.596272
10.085320	11.827239
9.270008	8.028928
9.151822	8.987364
9.798887	10.491996
10.984142	10.647567
7.371199	6.797355
9.665811	10.000629
6.882454	5.329486
9.117261	8.232589
9.006556	8.957104
9.653851	9.543518
9.551114	9.850546
7.782050	9.099853
7.873152	7.255547
10.123082	10.787174
8.538768	10.663334
9.258312	8.164027
7.671154	6.919670
8.442542	7.881666
9.292519	10.549416
9.817956	11.221909
8.772177	9.639796
10.606800	9.472771
7.905258	7.935356
8.567739	7.663342
10.211413	10.442120
7.414660	4.712601
9.853787	9.245234
9.666342	9.560070
9.264681	6.887637
7.047335	7.044074
8.225751	7.552291
11.980356	13.222180
9.057908	8.657816
8.162018	6.857995
9.331507	9.044144
7.116484	6.250611
10.574653	11.167619
8.505218	8.966516
10.400533	10.871823
8.696290	7.514692
11.091954	10.842458
8.417573	9.808322
9.291459	8.673002
10.056508	10.094512
10.811459	11.114695
9.602354	9.635876
7.786800	8.521542
9.220997	10.093143
9.667775	10.684943
8.339426	9.796155
8.582665	7.881538
9.033911	8.108966
8.085385	8.672588
9.193120	10.536999
10.958268	12.566229
7.220679	7.658270
8.751224	9.977063
10.366166	9.629812
8.817248	9.359983
8.543402	8.142595
10.443546	10.344495
8.593902	8.650739
9.269017	8.268734
10.343272	8.866381
10.034422	9.926712
8.695678	8.374600
10.564853	9.844623
7.680469	8.681878
10.163910	10.287618
9.662404	8.585015
9.620668	7.934232
9.328845	9.995206
9.924307	9.644890
11.189159	14.169923
10.035652	11.043465
9.060740	9.668630
9.976096	9.971620
8.835613	8.965982
8.420976	7.637091
8.821542	7.553704
9.757346	8.264443
8.974166	8.957902
9.258750	10.504301
9.802418	8.863960
7.811345	8.404753
8.848845	7.603873
8.121603	7.334824
9.074668	8.188262
8.629748	9.139932
8.785175	8.930981
8.652978	8.121391
6.545810	7.641743
8.476268	7.550870
9.544840	9.736413
10.056359	11.003001
9.829314	9.602456
9.237660	8.832804
8.626433	9.085035
8.875621	8.551947
8.262813	7.820505
8.584312	8.032299
9.011336	8.913532
6.687325	6.792103
9.254246	8.118726
7.087315	5.176015
8.199365	7.431185
7.109904	7.265932
10.575856	11.818610
9.723746	10.394436
7.411931	6.959604
8.139231	7.703177
8.951929	9.564507
9.999582	10.927297
9.412940	7.888759
9.424968	10.137628
9.066826	8.556155
6.079993	6.813567
8.188046	8.443685
7.211110	8.173841
9.064663	9.042117
9.959953	11.490272
9.346628	9.161410
9.360799	7.867267
8.171138	9.981788
8.428130	10.194077
7.068026	6.659866
8.316989	10.336081
8.483819	8.138391
9.695504	9.468810
7.160290	5.735014
7.405469	8.146510
9.530925	9.400881
8.928273	9.084920
11.413156	10.407420
9.374736	10.976951
10.023879	7.989898
9.058916	9.797102
8.802170	8.787940
9.622288	9.827972
8.215167	7.469869
10.613839	10.128290
8.874860	8.757353
9.623265	10.681130
8.388477	9.240691
8.670027	8.612876
10.603805	10.978472
7.513334	6.245287
9.384467	7.676403
8.066268	7.313891
8.504861	6.350383
8.359279	7.582674
8.491827	9.229413
8.146025	9.204965
9.385813	8.509270
8.177024	6.767117
8.261299	8.921348
8.390125	8.166817
8.867916	9.649233
10.672225	10.404715
8.594504	8.020876
8.103063	8.070441
8.124200	9.055831
10.323828	10.747088
7.986812	8.371025
8.822338	6.932130
8.796287	8.902537
10.011525	8.645938
7.205256	7.606482
9.405077	8.181381
7.845952	9.310600
8.890945	8.355779
10.042778	8.809527
10.147782	11.010008
9.951635	9.910072
9.350241	8.445347
8.177139	7.513687
7.776627	8.074975
10.505637	10.338340
8.308107	9.618052
8.368028	8.161935
7.277659	8.796408
7.861987	7.097839
10.643784	9.583611
10.108063	9.518703
9.340085	10.269049
9.955047	10.137170
9.668247	8.881276
9.784830	10.502770
9.434446	8.980497
9.571395	7.510406
7.783946	7.398116
9.207762	9.426657
8.126750	8.491932
9.874452	9.166070
9.005142	9.338556
10.255317	9.339480
8.253544	8.139256
8.905662	8.033346
9.745552	9.863982
9.092886	9.196842
8.107100	8.553079
7.404192	7.076783
8.923499	8.421510
9.669133	8.911135
8.407067	9.890836
9.187049	9.579392
8.732237	8.662050
8.659384	7.169531
9.409904	8.506541
8.473833	9.332083
7.755136	6.085668
8.451521	8.247539
10.716233	8.802974
8.421810	7.129491
8.547794	9.873489
8.818154	8.440657
8.962917	9.101196
10.861294	9.168828
7.615975	8.378368
9.055794	8.130528
8.893141	7.935418
8.956118	8.743919
10.734042	9.653117
9.427684	9.621779
9.553098	10.019182
9.754137	10.032857
9.125073	9.789057
8.789158	8.365731
8.678218	7.583736
9.131489	8.931785
10.627192	8.636997
9.911200	10.374225
9.865726	9.864218
8.714203	9.006724
9.181516	9.078153
10.361470	11.236918
8.635041	10.963138
9.080296	7.832854
10.302037	8.589050
9.439655	10.266787
8.957848	9.888691
10.573888	11.732600
7.947242	8.342445
8.953129	8.401116
7.999480	7.711078
8.151051	8.496665
9.554385	12.123440
9.363509	8.339598
8.566521	10.551828
9.856871	7.365461
8.901490	6.164610
8.406342	7.179413
10.613924	10.553559
7.718481	6.315723
6.721369	7.470662
9.065016	8.721126
8.262815	8.278295
9.924759	8.145773
9.479682	8.920940
10.420975	9.811607
8.038882	8.361203
7.592016	8.867356
8.769403	9.260702
11.603200	11.862929
6.635166	5.726385
9.154746	10.418735
9.392893	8.415353
10.489600	11.095035
8.973052	9.536079
9.170103	8.751262
8.294834	9.048367
8.191194	7.688897
8.051764	9.038110
8.879847	8.451093
8.827500	9.790855
9.771241	9.215770
8.881105	7.814097
8.807742	9.551701
9.997930	10.647922
8.821108	9.544726
9.722675	10.790311
8.103318	8.273481
10.200443	9.325921
9.495098	9.244194
9.847875	11.361188
6.262603	7.251342
8.804774	9.593158
9.367912	8.338844
9.985946	9.598141
8.906308	8.599172
8.670847	9.327724
9.669470	10.517393
9.102790	10.071133
8.727717	8.730693
9.209099	6.922807
9.994337	9.470905
8.269487	8.091281
8.164278	6.961856
10.633899	10.183504
7.219457	6.881854
8.532303	8.422040
9.519811	10.644056
7.161742	5.393485
8.522864	8.121960
10.230419	10.365347
9.590984	9.923974
10.231385	8.925789
9.171642	9.822142
9.312283	8.651913
9.086856	9.221193
8.716330	8.106845
10.475557	10.717883
9.510242	9.045248
7.813013	8.575598
8.126883	8.559506
9.784019	11.123031
8.924054	9.712454
10.496238	8.985215
7.571102	9.193020
10.864982	9.807827
9.418072	11.648491
8.334483	8.438078
9.231975	8.347454
7.517589	8.316529
9.049228	7.510425
10.322080	9.339454
8.872315	9.578506
10.515981	11.655489
8.972211	8.856317
10.485310	9.881068
9.076359	9.099797
8.038134	8.241068
9.174400	8.521115
7.572165	7.579399
9.133572	10.229291
6.410523	6.136896
9.169007	10.069257
6.965751	8.583149
8.379164	8.189824
8.370345	9.678570
8.592494	9.456022
8.110465	7.788182
8.724889	9.640777
10.490607	9.622633
7.437699	8.167328
9.093731	7.473758
8.687094	9.466046
9.343664	8.040181
8.584220	9.212000
8.614467	7.937864
10.128498	10.244727
8.959166	9.200271
9.270705	7.111588
8.121974	7.182795
8.500337	8.408608
8.046457	8.310315
7.452833	4.939891
8.539861	8.819701
10.491005	12.184275
9.518605	10.490677
8.784094	7.114754
9.657977	10.187164
8.228322	8.747823
7.976470	7.197346
10.158071	12.379711
6.605553	7.875324
8.921523	8.275101
9.752629	9.370488
8.545527	7.870711
9.603398	8.920505
7.847588	7.705294
10.265525	11.442201
8.857228	9.482121
9.438963	9.148602
10.898021	9.373731
8.814619	9.368962
8.267818	9.753083
10.322215	9.884491
8.443992	9.494420
8.178011	7.853808
9.497527	9.073149
9.327350	8.992759
8.939561	7.789520
8.791921	8.168953
7.127680	7.982772
7.437568	8.681102
8.224559	7.064508
9.423048	10.372501
8.641579	9.162762
9.381425	8.001948
10.405590	10.692816
8.883671	9.652112
8.958571	9.395032
7.889954	9.042958
9.163128	8.902742
9.909389	8.498508
10.833162	9.822841
9.310534	9.732544
8.645313	7.091794
9.872917	10.844366
8.947780	9.475842
10.363885	9.763641
8.978495	7.999524
8.260038	8.221541
9.928142	9.639807
8.354977	8.676445
9.003992	7.544314
8.566220	7.757998
7.931659	8.289932
8.371927	9.333751
9.968766	11.596759
8.758097	10.268953
8.574389	9.910111
8.710660	9.001072
7.268165	7.239691
10.001131	10.041935
7.794289	8.562976
9.718492	8.573997
9.585178	9.073140
11.505865	11.223732
7.749404	7.270656
9.485565	10.712919
10.188298	9.087358
10.686731	9.709316
7.942506	9.116608
8.424612	8.424887
8.628434	7.306038
10.176285	10.759326
8.395410	8.376475
9.263837	9.581394
9.268293	8.520004
7.938264	6.937981
8.243849	6.832512
7.184902	8.043112
11.638166	10.735700
8.281697	8.816982
10.573798	10.130766
7.095939	9.157956
8.013944	9.455476
8.983937	8.919429
8.615038	9.918598
9.076655	9.191797
8.515669	9.717959
9.561694	8.989016
11.140035	9.710715
8.549100	8.090262
8.482247	9.773982
8.786140	8.534822
9.744265	11.493012
9.690148	10.728019
9.805044	11.056340
10.231008	9.500176
6.147239	6.995480
9.493573	9.844513
10.495115	8.589104
8.661283	9.720385
8.946479	8.740068
8.563024	7.699125
9.523790	10.002742
9.220249	8.847269
9.108985	8.368868
9.416550	9.592520
9.225940	10.360872
8.979156	8.800336
8.295907	9.297601
11.336351	13.096093
7.762318	8.541153
9.097555	9.043581
9.515561	9.676411
8.812620	9.635972
7.729488	9.438375
7.815039	7.786718
8.381315	7.608271
9.085501	9.166909
9.134508	10.838994
6.588016	4.825678
8.977729	8.272586
8.424656	8.850832
9.635923	10.738824
10.087580	8.495259
9.138795	9.065574
8.585754	8.361164
8.376977	7.823323
9.006863	10.301913
7.106956	7.111095
9.584292	9.801369
8.058873	8.760815
8.805839	7.075154
8.979748	8.389040
9.618337	11.183210
9.613001	10.439202
11.007317	11.360178
10.890552	13.472489
7.963763	7.378110
9.220260	8.860279
8.272034	7.725541
8.933300	9.947289
7.853897	7.592106
8.959662	9.594726
9.036809	9.792245
9.112119	10.731904
8.022545	8.395061
7.297813	7.360259
9.470939	9.429584
9.154097	9.592449
9.107073	9.110127
7.941441	6.971441
8.535268	9.309755
8.639163	7.182060
8.026478	8.347337
8.465033	8.819211
8.132587	8.752572
7.592576	8.112241
9.650547	9.113160
9.128097	9.143743
10.053882	10.767071
10.306498	10.833497
10.554968	9.532093
8.846733	8.567473
8.042081	7.818798
10.025095	9.478524
8.655902	8.069493
9.624388	8.779260
8.213663	8.327920
8.808594	9.994021
7.964509	9.582145
5.163320	5.525022
8.403230	9.932261
8.135881	9.150433
10.120272	11.517133
7.665001	8.426992
9.312482	8.339892
8.939343	9.486269
8.097991	8.571733
9.794869	9.544259
8.007569	8.333297
9.161421	9.642980
9.548643	8.172005
9.902130	8.572353
6.509626	6.853882
8.268122	10.060913
8.409542	8.071633
10.358943	10.059143
9.837655	8.703699
9.227886	9.975171
8.362190	9.164707
7.941813	7.264191
9.438914	8.756607
10.458535	9.541837
8.102507	8.089761
9.263768	8.007469
9.070201	9.772376
10.519107	11.033224
9.331518	8.888550
7.852779	7.477581
6.876512	8.155835
9.165326	8.384105
8.320861	7.810492
11.372414	10.412227
9.808456	9.365377
7.620580	7.287299
6.946191	5.671077
11.432027	11.526908
9.296520	9.739172
10.309718	11.263611
9.153518	8.787711
7.859808	8.137633
9.437241	11.771406
8.699933	9.844559
8.787690	8.809851
9.200195	9.087989
10.615411	10.274613
8.908331	9.933064
9.633874	7.560854
8.533620	8.404170
9.049203	9.194597
9.090580	9.699240
8.639710	8.454605
8.566904	8.105471
9.212212	8.140201
7.931706	9.468525
7.231460	6.825423
9.833573	10.670359
7.894202	6.966342
9.192735	10.851084
7.319555	8.092614
7.935855	8.854083
9.776347	9.400986
10.083354	11.157175
9.639743	9.736540
11.808126	12.192810
9.480121	9.363430
9.733522	10.170807
8.117022	7.705332
6.564965	6.669662
9.874135	9.487617
8.725375	9.775003
9.380083	8.834588
8.911577	9.626253
10.007941	9.968933
10.019338	10.355968
8.519584	8.274040
8.928878	7.461199
8.843453	9.441105
9.787827	8.993200
8.921740	8.157668
7.920311	8.171369
9.580877	8.626887
9.861212	8.812463
7.734927	8.049750
8.945508	7.405403
9.116306	8.173891
8.335689	6.396669
8.767060	6.708203
8.217205	8.588049
8.038532	7.571997
8.294842	9.349851
10.157282	10.875690
9.806341	10.704358
10.621383	12.758199
10.497912	9.373527
8.793419	8.027690
10.425926	8.329400
9.891466	9.931584
9.883801	10.224079
9.235805	10.369549
8.957538	9.788723
8.313755	8.399239
10.954850	10.037049
8.675232	7.637525
10.134414	9.364820
9.176819	10.236354
9.021448	9.340054
10.733113	11.663075
10.478448	10.676641
8.050572	8.387262
8.779631	7.321989
9.238288	8.573420
8.812341	9.297524
10.410783	9.267383
10.410436	10.176375
8.878905	8.749576
8.673323	7.637385
10.891573	12.456539
7.912388	7.660102
8.089012	9.297630
8.423846	7.004979
8.547096	8.374492
7.997380	6.858733
10.431908	9.306139
6.600782	5.230934
7.710462	5.878966
9.201653	8.118572
9.599235	7.728606
10.187064	9.435949
8.545219	7.552000
10.411280	10.389430
10.186212	8.851675
6.145524	6.000618
7.130169	6.518591
10.124826	9.029413
10.448125	10.436002
8.599285	7.926055
11.018153	9.790384
7.681916	7.499793
9.976724	11.244880
9.020313	9.091510
6.737839	6.779390
9.417217	10.267768
6.799962	4.976251
7.731457	6.103559
9.762490	10.305710
9.166628	10.579263
8.447575	7.028332
9.341719	10.004164
8.478923	9.578237
12.074835	13.455736
9.977618	9.002950
9.911488	10.356092
8.723647	9.019295
8.236384	7.530690
8.675055	9.199011
8.349084	7.891365
10.453985	11.683070
9.797542	9.543940
8.681992	7.529023
8.342439	8.907813
8.727932	9.428558
7.486894	7.289041
9.859111	10.709706
7.658896	8.700039
8.439320	9.185821
7.958675	7.659893
8.131707	10.554487
9.095716	8.599343
8.481211	7.071907
8.107940	8.569737
8.960524	9.683297
9.152684	9.644890
8.395307	8.712521
9.180879	9.472556
9.682028	8.264227
9.183418	9.377147
9.850717	11.167327
8.143766	7.115905
8.726750	9.484138
9.165933	7.370869
